shot_id,shot_made_flag
1,0.4029325564937992
8,0.39090327354105486
17,0.7664078764385471
20,0.7801017807482155
33,0.41371742301624087
34,0.42493439074111294
35,0.46978641014249706
36,0.46665876081985463
37,0.7053950619866625
38,0.36534320249523555
45,0.43252135123476543
50,0.3575816272951079
55,0.4069453201754442
60,0.39222745400429115
66,0.35466051106640123
67,0.3372010580420042
71,0.3846848849526765
80,0.30800046632039274
85,0.34440377487398915
86,0.627177837892565
95,0.6083859753480453
104,0.32959826283599764
113,0.3167564321605147
123,0.3283883898138945
126,0.7789177462945115
133,0.6340804026576401
141,0.2691468306159473
144,0.38908599134569005
150,0.7947282382938581
152,0.4113080917121867
153,0.7873880344596841
156,0.3712170569875546
159,0.9270044405935498
165,0.7822760773478412
172,0.3776796029644362
182,0.9531780907544055
192,0.38766320915977853
193,0.7925498755980114
196,0.3310892009404641
202,0.3669986295997292
210,0.34233126059944136
211,0.35289608129495453
228,0.9760492841251885
257,0.3968305522627209
260,0.3921710875127525
264,0.370593270668715
267,0.6146614865584493
279,0.9580011217370171
282,0.3351959827622884
293,0.3754151901017883
299,0.7722188331600814
300,0.61794339881874
301,0.7342828987964339
317,0.312241421554025
327,0.3274438300138008
328,0.3273079478379079
335,0.4352922088436422
346,0.7586040938139207
348,0.3252604269029659
365,0.43508790123820096
390,0.7668468342839931
391,0.7409326376697751
392,0.7275436748126042
397,0.36214492651867153
418,0.39264507130121684
428,0.33239760658757006
434,0.5915855576543089
439,0.4160199886200298
440,0.35643624098118304
456,0.3889653376752529
459,0.3567320629347849
472,0.39159982320540954
480,0.2673085141243541
491,0.34326291497569594
497,0.34068114233640895
509,0.3662073773036867
511,0.32957624615650066
523,0.30982880921011424
533,0.41028073101630136
544,0.38950749933620704
546,0.3535061515405478
555,0.7377460505604144
558,0.44483281240599215
560,0.39616983934338323
573,0.35717354127552203
591,0.3629524997051136
596,0.35474755438081595
597,0.37357454309648985
601,0.5593849433282968
605,0.3894006553988726
617,0.312847420587895
628,0.2914477940222684
634,0.3729738221471017
646,0.29479615029499656
649,0.3284142917386124
651,0.7515965365085397
654,0.7340525852902104
656,0.4406437023380032
657,0.41902503650094663
669,0.3718995371859592
670,0.9524524209309885
693,0.5677560591253822
694,0.3099518053863244
699,0.41168318541629195
711,0.37709459276517254
718,0.3731394044432637
722,0.3616348354457297
723,0.37980290973498576
725,0.6459205854502591
734,0.383099645382146
735,0.4362000370491567
737,0.7502898428466231
746,0.35788365538243916
747,0.6587068844963301
766,0.4191528971087845
767,0.3868598695982143
771,0.31995678498986313
773,0.33945392995799206
774,0.40538813280940456
783,0.3379463696097684
784,0.35486652402851954
789,0.3574313886230687
792,0.3169354381459081
804,0.2952868242296871
809,0.37003721514073207
812,0.34367585797647515
813,0.3124369435197028
817,0.3135545630093967
820,0.3372755533004348
825,0.34748269318973785
826,0.32670152634344074
829,0.409684863542544
855,0.37201852187392287
859,0.7623839872526875
862,0.36562542938296666
870,0.3397740652006312
876,0.37068978505069905
880,0.35656775703175986
886,0.9849713632203008
889,0.7940584220243893
891,0.4015236701359919
897,0.9837303654428184
902,0.41679797297321086
903,0.341045928006396
908,0.34710692949903077
909,0.3775441664408008
920,0.3607509114220892
922,0.3895266465184277
924,0.6573963595108028
932,0.3618068597012974
934,0.39817470094548973
937,0.34478660212073
941,0.38027617324565605
943,0.38812951803898993
950,0.38376908404211474
952,0.3870217823907715
954,0.9563794532791733
963,0.33270335967355485
975,0.33786603909223706
979,0.40371016875598836
981,0.352243833200614
983,0.3101403133830725
985,0.41375764525653425
989,0.40165997735841474
995,0.3947051838635341
998,0.3894420832820352
1008,0.2905906035336389
1019,0.7258843495607316
1023,0.3673702093245415
1026,0.34327874925486035
1029,0.6195369745444202
1034,0.7544765545357592
1036,0.5765093420658691
1038,0.30345039947145436
1039,0.5910349135544457
1051,0.40888309806935386
1052,0.3471729170078615
1066,0.33103656561504025
1087,0.28545188326964416
1092,0.3223165691499161
1094,0.8232326031476545
1098,0.3715859143096059
1099,0.384742362565814
1102,0.34525000139168344
1118,0.39199957194781504
1131,0.3395581024299362
1133,0.7808816180144845
1135,0.9480685072612909
1138,0.3715938680737519
1139,0.7574208831814976
1142,0.3352929886071707
1151,0.3842303940593694
1152,0.3511874629446982
1155,0.7496672891660235
1165,0.33378187046627456
1167,0.9777405800657211
1172,0.3796647214318281
1174,0.740302515881613
1180,0.41658015772165335
1200,0.3915984252664646
1202,0.35022384053957906
1227,0.6192863471676752
1228,0.6911982037255018
1229,0.34222148390654883
1237,0.4547029692355195
1241,0.37075349570702737
1256,0.3226774652576563
1279,0.3977829868557537
1293,0.3824113447828162
1295,0.3508731194432479
1319,0.7697088627875387
1320,0.3940440224352386
1321,0.7611722257813953
1322,0.5617238912910942
1334,0.3221039909942491
1351,0.7306775176623314
1373,0.3159180089337053
1375,0.30323602633621727
1380,0.3942032098648514
1382,0.7937951969244142
1385,0.38163372927334094
1399,0.39724715725748977
1403,0.9551122007098831
1428,0.2833375444272105
1434,0.27813749196502524
1444,0.959250777286124
1448,0.35972777417384927
1466,0.8228876637629627
1476,0.38991836539708913
1478,0.4039222016028995
1485,0.3926130791275616
1491,0.7542479013523479
1494,0.6174115793543689
1500,0.439328229170593
1501,0.6425200228572291
1503,0.378210466399618
1519,0.6861393695329806
1524,0.3968968373019308
1529,0.7362043038585746
1533,0.7410020912681453
1538,0.9852328043930143
1539,0.33541852236003045
1546,0.38719157148309
1555,0.3048824736083297
1559,0.3454814714569188
1563,0.5893636823830403
1565,0.7721997212751314
1574,0.3766629094208923
1591,0.3044762080431153
1594,0.3209467826361891
1605,0.32234199941642605
1611,0.3489779748375964
1614,0.37785031544291753
1620,0.37041696710100436
1626,0.3191412913501236
1630,0.3608682404393034
1632,0.3584170030718328
1634,0.33667294129647135
1643,0.28182719230928965
1651,0.38119301896182317
1655,0.3295223997530188
1658,0.31822516655911454
1659,0.3499976823927993
1665,0.404383125215522
1675,0.3756399119825602
1680,0.7519594150507976
1690,0.3109135506870271
1696,0.3298519952964576
1714,0.35314795903818447
1721,0.3868686264719291
1726,0.3801502541764519
1728,0.41990262309563353
1734,0.3264406061715055
1735,0.32766742213341943
1740,0.3585399451995372
1744,0.7762990841026188
1747,0.3153932375763839
1752,0.3125229984330355
